Plugin ID,CVE,CVSS,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output,STIG Severity,CVSS v3.0 Base Score,CVSS Temporal Score,CVSS v3.0 Temporal Score,Risk Factor,BID,XREF,MSKB,Plugin Publication Date,Plugin Modification Date,Metasploit,Core Impact,CANVAS
"63346","","","None","query-coordinator-fedramp-prod.cccoieb0qyzh.us-east-1.rds.amazonaws.com","tcp","5432","PostgreSQL Version Detection","It was possible to gather database version information with the
supplied credentials.","It was possible to query the remote PostgreSQL database to determine
the version number with the supplied credentials.","n/a","","
  Source        : PostgreSQL 9.6.17 on x86_64-pc-linux-gnu, compiled by gcc (GCC) 4.8.5 20150623 (Red Hat 4.8.5-11), 64-bit
  Version       : 9.6.17
  Database name : postgres
","","","","","None","","","","2012/12/28","2020/06/12","","",""
"91826","","","None","query-coordinator-fedramp-prod.cccoieb0qyzh.us-east-1.rds.amazonaws.com","tcp","5432","PostgreSQL Server Login Possible","It was possible to log into the remote database.","Nessus was able to log into the remote PostgreSQL server using the
supplied credentials.","n/a","https://www.postgresql.org/","Credentialed checks have been enabled for PostgreSQL server on port 5432.","","","","","None","","","","2016/06/24","2020/06/12","","",""
"118224","","","None","query-coordinator-fedramp-prod.cccoieb0qyzh.us-east-1.rds.amazonaws.com","tcp","5432","PostgreSQL STARTTLS Support","The remote service supports encrypting traffic.","The remote PostgreSQL server supports the use of encryption
initiated during pre-login to switch from a cleartext to an
encrypted communications channel.","n/a","https://www.postgresql.org/docs/9.2/protocol-flow.html#AEN96066
https://www.postgresql.org/docs/9.2/protocol-message-formats.html","
Here is the PostgreSQL's SSL certificate that Nessus
was able to collect after sending a pre-login packet :

------------------------------ snip ------------------------------
Subject Name: 

Common Name: query-coordinator-fedramp-prod.cccoieb0qyzh.us-east-1.rds.amazonaws.com
Organization Unit: RDS
Organization: Amazon.com
Locality: Seattle
State/Province: Washington
Country: US

Issuer Name: 

Country: US
State/Province: Washington
Locality: Seattle
Organization: Amazon Web Services, Inc.
Organization Unit: Amazon RDS
Common Name: Amazon RDS us-east-1 2019 CA

Serial Number: 00 EB 8A 41 05 3A 93 F9 B1 5A 6D B7 8B B5 B9 C5 

Version: 3

Signature Algorithm: SHA-256 With RSA Encryption

Not Valid Before: Dec 22 01:05:47 2019 GMT
Not Valid After: Aug 22 17:08:50 2024 GMT

Public Key Info: 

Algorithm: RSA Encryption
Key Length: 2048 bits
Public Key: 00 9B B6 4C C1 F2 57 38 10 33 63 D4 51 AE CA 66 FA E2 1A 7F 
            09 80 1D D4 B3 9E 13 F4 59 47 F4 67 32 E0 A8 B3 6B 16 AE 38 
            74 61 0F 50 28 C1 97 DD 42 F3 1A 93 BD 6E 2F 46 6D B6 C4 3B 
            DB BA 35 3E 90 7C 63 A0 A8 01 99 26 90 36 10 49 E2 B4 6C 5E 
            0B 5D 06 A7 23 71 6D 45 46 CF EE A7 8D 97 FA B0 C9 4F 10 5A 
            4F 38 80 1F 85 5E 29 8E F5 51 09 A4 88 69 B0 50 D9 FA EA 47 
            B8 04 6D 78 A3 9A 7D 09 63 F3 C3 63 35 83 EF 25 01 56 45 F3 
            CC A5 7B 8D 80 D1 2A 28 A9 5F 5B 99 F6 9D 2A 47 E1 C6 93 84 
            E4 1C E0 2C F1 4F D0 D3 A5 DD 21 66 80 EA BC 60 2E 9B 1B 51 
            D3 C3 FA 89 F8 3C 1B 51 D9 0A 17 40 30 19 61 87 F6 93 73 13 
            AE FB D4 84 13 AC 56 03 FA 20 98 CE 62 1E 89 3B 07 C2 86 92 
            E3 3B C8 8E 0A 9D 70 A3 C2 B7 DC 8C 62 7C C3 80 ED 61 F0 0E 
            F0 D1 05 4F FD 49 FB 3E 4E 61 40 56 F8 2F 2F DA 65 
Exponent: 01 00 01 

Signature Length: 256 bytes / 2048 bits
Signature: 00 57 34 AC A8 0A B2 3C 10 66 4A 43 77 6E 87 43 1A E0 DE 33 
           82 38 4B D2 1C 39 A9 8D 0D 72 99 03 8C FA EB C8 23 B8 54 6F 
           E4 B5 53 F6 C9 B2 A7 A0 97 76 66 EC FD 9E B2 E6 2C E2 EE 13 
           7F 22 CD 70 A1 D7 40 31 58 73 27 8F 69 C2 37 58 EC 88 68 F7 
           AD 49 BD 9F 75 A2 DC 4F DF 9F BF C1 8A B4 22 CE C9 F8 11 BB 
           42 B8 80 42 3D 62 89 1C 71 C9 BE 2D AF A8 26 87 A0 71 B1 05 
           A9 9D 31 D8 1C AC DE 1E 9A 4C F2 03 DC A9 A3 2A 5C B1 C2 39 
           94 61 34 D3 4E C8 63 14 C1 EE F0 6A CE D6 4E D6 1E 06 0F 13 
           00 43 E0 76 50 7C F5 70 96 40 85 B5 8D 5E A3 53 1E 0A D8 83 
           93 72 CB 51 0D 8B 70 53 E2 D2 41 4E EA 76 4C 2C 41 1B 2E E2 
           3F 32 3F FD FB 4B F3 F7 CA 8B ED 5F B7 8A 12 53 75 21 46 D5 
           A8 93 63 FE 91 9C 83 5E 62 38 34 FB 07 15 96 B4 F3 6E CC 0A 
           6D 60 D7 27 F1 FC 48 5E 32 DB 95 B0 8E B0 9F 7E CA 

Extension: Authority Key Identifier (2.5.29.35)
Critical: 0
Key Identifier: FA A1 A1 66 5C AD 56 3D 99 4E ED B9 E9 91 44 19 D0 22 3D 63 
Country: US
Locality: Seattle
State/Province: Washington
Organization: Amazon Web Services, Inc.
Organization Unit: Amazon RDS
Common Name: Amazon RDS Root 2019 CA
Serial Number: 25 55 


Extension: Subject Key Identifier (2.5.29.14)
Critical: 0
Subject Key Identifier: 0E 6D 38 17 D6 CE F8 E1 EE 99 D1 6E DF D3 DC 00 6F FE 8A 66 



------------------------------ snip ------------------------------
","","","","","None","","","","2018/10/19","2018/11/15","","",""
"137078","CVE-2020-10733","4.4","Medium","query-coordinator-fedramp-prod.cccoieb0qyzh.us-east-1.rds.amazonaws.com","tcp","5432","PostgreSQL 9.5.x < 9.5.22 / 9.6.x < 9.6.18 / 10.x < 10.13 / 11.x < 11.8 / 12.x < 12.3 Arbitrary Code Execution Vulnerability","The remote database server is affected by a vulnerability","The version of PostgreSQL installed on the remote host is 9.5 prior to 9.5.22, 9.6 prior to 9.6.18, 10 prior to 10.13,
11 prior to 11.8, or 12 prior to 12.3. As such, it is potentially affected by a which allows a Windows installer 
the ability to run executables from uncontrolled directories, resulting in an arbitrary code execution vulenrability.
(CVE-2020-10733).  

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version
number.","Upgrade to PostgreSQL 9.5.22 / 9.6.18 / 10.13 / 11.8 / 12.3 or later","https://www.postgresql.org/about/news/2038/","
  Installed version : 9.6.17
  Fixed version     : 9.6.18
","","7.3","3.3","6.4","Medium","","","","2020/06/03","2020/06/08","","",""
"10335","","","None","soda-fountain-fedramp-prod.cccoieb0qyzh.us-east-1.rds.amazonaws.com","tcp","5432","Nessus TCP scanner","It is possible to determine which TCP ports are open.","This plugin is a classical TCP port scanner. 
It shall be reasonably quick even against a firewalled target.

Once a TCP connection is open, it grabs any available banner
for the service identification plugins.

Note that TCP scanners are more intrusive than 
SYN (half open) scanners.","Protect your target with an IP filter.","","Port 5432/tcp was found to be open","","","","","None","","","","2009/02/04","2020/06/12","","",""
"19506","","","None","soda-fountain-fedramp-prod.cccoieb0qyzh.us-east-1.rds.amazonaws.com","tcp","0","Nessus Scan Information","This plugin displays information about the Nessus scan.","This plugin displays, for each tested host, information about the
scan itself :

  - The version of the plugin set.
  - The type of scanner (Nessus or Nessus Home).
  - The version of the Nessus Engine.
  - The port scanner(s) used.
  - The port range scanned.
  - Whether credentialed or third-party patch management
    checks are possible.
  - The date of the scan.
  - The duration of the scan.
  - The number of hosts scanned in parallel.
  - The number of checks done in parallel.","n/a","","Information about this scan : 

Nessus version : 8.10.1
Plugin feed version : 202006301903
Scanner edition used : Nessus
Scan type : Normal
Scan policy used : Advanced Dynamic Scan
Scanner IP : 10.104.2.10
Port scanner(s) : nessus_tcp_scanner 
Port range : 5432
Thorough tests : no
Experimental tests : no
Paranoia level : 1
Report verbosity : 1
Safe checks : yes
Optimize the test : yes
Credentialed checks : no
Patch management checks : None
CGI scanning : disabled
Web application tests : disabled
Max hosts : 30
Max checks : 5
Recv timeout : 5
Backports : None
Allow post-scan editing: Yes
Scan duration : unknown
","","","","","None","","","","2005/08/26","2020/06/12","","",""
"26024","","","None","soda-fountain-fedramp-prod.cccoieb0qyzh.us-east-1.rds.amazonaws.com","tcp","5432","PostgreSQL Server Detection","A database service is listening on the remote host.","The remote service is a PostgreSQL database server, or a derivative
such as EnterpriseDB.","Limit incoming traffic to this port if desired.","https://www.postgresql.org/","","","","","","None","","","","2007/09/14","2019/11/22","","",""
"63346","","","None","soda-fountain-fedramp-prod.cccoieb0qyzh.us-east-1.rds.amazonaws.com","tcp","5432","PostgreSQL Version Detection","It was possible to gather database version information with the
supplied credentials.","It was possible to query the remote PostgreSQL database to determine
the version number with the supplied credentials.","n/a","","
  Source        : PostgreSQL 9.6.17 on x86_64-pc-linux-gnu, compiled by gcc (GCC) 4.8.5 20150623 (Red Hat 4.8.5-11), 64-bit
  Version       : 9.6.17
  Database name : postgres
","","","","","None","","","","2012/12/28","2020/06/12","","",""
"91826","","","None","soda-fountain-fedramp-prod.cccoieb0qyzh.us-east-1.rds.amazonaws.com","tcp","5432","PostgreSQL Server Login Possible","It was possible to log into the remote database.","Nessus was able to log into the remote PostgreSQL server using the
supplied credentials.","n/a","https://www.postgresql.org/","Credentialed checks have been enabled for PostgreSQL server on port 5432.","","","","","None","","","","2016/06/24","2020/06/12","","",""
"118224","","","None","soda-fountain-fedramp-prod.cccoieb0qyzh.us-east-1.rds.amazonaws.com","tcp","5432","PostgreSQL STARTTLS Support","The remote service supports encrypting traffic.","The remote PostgreSQL server supports the use of encryption
initiated during pre-login to switch from a cleartext to an
encrypted communications channel.","n/a","https://www.postgresql.org/docs/9.2/protocol-flow.html#AEN96066
https://www.postgresql.org/docs/9.2/protocol-message-formats.html","
Here is the PostgreSQL's SSL certificate that Nessus
was able to collect after sending a pre-login packet :

------------------------------ snip ------------------------------
Subject Name: 

Common Name: soda-fountain-fedramp-prod.cccoieb0qyzh.us-east-1.rds.amazonaws.com
Organization Unit: RDS
Organization: Amazon.com
Locality: Seattle
State/Province: Washington
Country: US

Issuer Name: 

Country: US
State/Province: Washington
Locality: Seattle
Organization: Amazon Web Services, Inc.
Organization Unit: Amazon RDS
Common Name: Amazon RDS us-east-1 2019 CA

Serial Number: 00 A7 28 BF 24 7A 05 79 0F 68 3E C4 FD 6D 50 A3 

Version: 3

Signature Algorithm: SHA-256 With RSA Encryption

Not Valid Before: Dec 22 01:05:55 2019 GMT
Not Valid After: Aug 22 17:08:50 2024 GMT

Public Key Info: 

Algorithm: RSA Encryption
Key Length: 2048 bits
Public Key: 00 BF 79 9D A4 F0 1C 7B 76 1D 73 71 9D 71 7B C9 F9 E6 FE 93 
            82 AF A3 E0 7D 77 C9 EC C6 56 A7 AA 49 AF 5B 25 7E ED E0 85 
            D9 51 8A 76 66 05 00 4D CB 33 E7 EE 70 9B 70 E8 B4 49 C6 91 
            2B FD 38 39 8F E1 C4 FD 96 6C 5A A6 60 77 3C F8 38 A2 59 E9 
            F3 5A CA 73 F4 48 47 BF 06 05 ED 70 6B 6F 30 04 EC 34 88 7A 
            83 CB 95 B1 00 1E FC F1 C2 DF C1 D7 F1 2C B0 3A 8E 35 25 B2 
            20 80 AE B9 CB 6D ED 37 73 82 42 DC AD 92 C4 B7 A4 4B B2 70 
            F1 FB F5 F7 17 FD 7D DD D6 D8 7C 3B 11 92 B9 3C 0C DE CB 4E 
            11 C6 18 A3 28 D8 E2 01 33 0E 9C 44 73 CA 3B D5 D5 FD 8F C9 
            D9 35 6B 5A 80 5E 97 3E 28 D9 0F 4E 54 B5 E4 A3 A7 48 4D 03 
            23 14 92 8C 58 92 C4 01 03 92 99 5C 1E DE 8E 1B 80 1D 6C 4E 
            91 60 71 2D 04 DB C2 20 C9 30 B7 08 18 71 83 F8 A3 DB B9 54 
            58 0F 81 CA 29 FB 40 A2 B2 26 37 E4 26 36 7D E4 C5 
Exponent: 01 00 01 

Signature Length: 256 bytes / 2048 bits
Signature: 00 4C C1 EE 4B 83 7D 2C 0F B6 10 A0 A4 E3 3C FC F5 D5 B9 F6 
           2C 76 A3 AD 63 A0 A9 6C A2 A2 60 92 6D BD AC CD 0F 04 F4 E6 
           C3 28 3E 05 51 41 74 73 2C 31 8A 47 DB 0C 57 26 AA D6 E2 C2 
           1C 50 50 F7 B1 88 8A 68 BF CE 24 87 9B 68 CF C7 DA 09 C8 04 
           4F 4B F6 DF 1E 85 6C 89 A5 27 87 4E E5 6B CA A0 AD F6 AA D0 
           02 C4 9C 02 36 6E 24 03 7B D4 10 5D 63 89 45 97 7C E3 22 EE 
           6A D9 27 12 48 70 23 50 E9 25 D9 61 47 09 E3 BB 3B 79 79 11 
           AF 40 0F 09 61 98 17 DF 9C 7A EE CA 15 90 BB 96 F4 76 06 51 
           18 07 B4 05 2E AB 7B AD 0E CB 21 DD AE 06 7E 79 91 8B A2 56 
           40 32 EC 1E 4B D6 BE E8 DB 39 FA 90 48 2D F9 45 14 F2 0B F8 
           8D E9 DE 67 2A 39 02 EA 68 7F 61 51 B3 3E 57 0A EB B6 60 17 
           29 FD E3 6A 52 C1 18 89 D1 EB 03 1F DD 3F FA 2B FF BD F3 C0 
           DA D8 11 5A 53 B8 6C 9E 30 00 07 A3 C8 CC 06 DD 04 

Extension: Authority Key Identifier (2.5.29.35)
Critical: 0
Key Identifier: FA A1 A1 66 5C AD 56 3D 99 4E ED B9 E9 91 44 19 D0 22 3D 63 
Country: US
Locality: Seattle
State/Province: Washington
Organization: Amazon Web Services, Inc.
Organization Unit: Amazon RDS
Common Name: Amazon RDS Root 2019 CA
Serial Number: 25 55 


Extension: Subject Key Identifier (2.5.29.14)
Critical: 0
Subject Key Identifier: 28 32 2C FA 3D B8 BE A5 93 5D 26 4F AD F7 E7 2D 15 A6 AE F9 



------------------------------ snip ------------------------------
","","","","","None","","","","2018/10/19","2018/11/15","","",""
"137078","CVE-2020-10733","4.4","Medium","soda-fountain-fedramp-prod.cccoieb0qyzh.us-east-1.rds.amazonaws.com","tcp","5432","PostgreSQL 9.5.x < 9.5.22 / 9.6.x < 9.6.18 / 10.x < 10.13 / 11.x < 11.8 / 12.x < 12.3 Arbitrary Code Execution Vulnerability","The remote database server is affected by a vulnerability","The version of PostgreSQL installed on the remote host is 9.5 prior to 9.5.22, 9.6 prior to 9.6.18, 10 prior to 10.13,
11 prior to 11.8, or 12 prior to 12.3. As such, it is potentially affected by a which allows a Windows installer 
the ability to run executables from uncontrolled directories, resulting in an arbitrary code execution vulenrability.
(CVE-2020-10733).  

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version
number.","Upgrade to PostgreSQL 9.5.22 / 9.6.18 / 10.13 / 11.8 / 12.3 or later","https://www.postgresql.org/about/news/2038/","
  Installed version : 9.6.17
  Fixed version     : 9.6.18
","","7.3","3.3","6.4","Medium","","","","2020/06/03","2020/06/08","","",""
"10335","","","None","storyteller-fedramp-prod-encrypted.cccoieb0qyzh.us-east-1.rds.amazonaws.com","tcp","5432","Nessus TCP scanner","It is possible to determine which TCP ports are open.","This plugin is a classical TCP port scanner. 
It shall be reasonably quick even against a firewalled target.

Once a TCP connection is open, it grabs any available banner
for the service identification plugins.

Note that TCP scanners are more intrusive than 
SYN (half open) scanners.","Protect your target with an IP filter.","","Port 5432/tcp was found to be open","","","","","None","","","","2009/02/04","2020/06/12","","",""
"19506","","","None","storyteller-fedramp-prod-encrypted.cccoieb0qyzh.us-east-1.rds.amazonaws.com","tcp","0","Nessus Scan Information","This plugin displays information about the Nessus scan.","This plugin displays, for each tested host, information about the
scan itself :

  - The version of the plugin set.
  - The type of scanner (Nessus or Nessus Home).
  - The version of the Nessus Engine.
  - The port scanner(s) used.
  - The port range scanned.
  - Whether credentialed or third-party patch management
    checks are possible.
  - The date of the scan.
  - The duration of the scan.
  - The number of hosts scanned in parallel.
  - The number of checks done in parallel.","n/a","","Information about this scan : 

Nessus version : 8.10.1
Plugin feed version : 202006301903
Scanner edition used : Nessus
Scan type : Normal
Scan policy used : Advanced Dynamic Scan
Scanner IP : 10.104.2.10
Port scanner(s) : nessus_tcp_scanner 
Port range : 5432
Thorough tests : no
Experimental tests : no
Paranoia level : 1
Report verbosity : 1
Safe checks : yes
Optimize the test : yes
Credentialed checks : no
Patch management checks : None
CGI scanning : disabled
Web application tests : disabled
Max hosts : 30
Max checks : 5
Recv timeout : 5
Backports : None
Allow post-scan editing: Yes
Scan duration : unknown
","","","","","None","","","","2005/08/26","2020/06/12","","",""
"26024","","","None","storyteller-fedramp-prod-encrypted.cccoieb0qyzh.us-east-1.rds.amazonaws.com","tcp","5432","PostgreSQL Server Detection","A database service is listening on the remote host.","The remote service is a PostgreSQL database server, or a derivative
such as EnterpriseDB.","Limit incoming traffic to this port if desired.","https://www.postgresql.org/","","","","","","None","","","","2007/09/14","2019/11/22","","",""
"63346","","","None","storyteller-fedramp-prod-encrypted.cccoieb0qyzh.us-east-1.rds.amazonaws.com","tcp","5432","PostgreSQL Version Detection","It was possible to gather database version information with the
supplied credentials.","It was possible to query the remote PostgreSQL database to determine
the version number with the supplied credentials.","n/a","","
  Source        : PostgreSQL 9.6.17 on x86_64-pc-linux-gnu, compiled by gcc (GCC) 4.8.5 20150623 (Red Hat 4.8.5-11), 64-bit
  Version       : 9.6.17
  Database name : postgres
","","","","","None","","","","2012/12/28","2020/06/12","","",""
"91826","","","None","storyteller-fedramp-prod-encrypted.cccoieb0qyzh.us-east-1.rds.amazonaws.com","tcp","5432","PostgreSQL Server Login Possible","It was possible to log into the remote database.","Nessus was able to log into the remote PostgreSQL server using the
supplied credentials.","n/a","https://www.postgresql.org/","Credentialed checks have been enabled for PostgreSQL server on port 5432.","","","","","None","","","","2016/06/24","2020/06/12","","",""
